conf/mm/LiFHY08,inproceedings,Real-time human action recognition by luminance field trajectory analysis.,ACM Multimedia,2008,,671-676,,db/conf/mm/mm2008.html#LiFHY08,,
conf/ivic/Schroder09,inproceedings,High Performance Computing for Visualisation and Image Analysis.,IVIC,2009,,12-21,,db/conf/ivic/ivic2009.html#Schroder09,,
conf/iccad/CastrillonZKVLA09,inproceedings,Task management in MPSoCs: An ASIP approach.,ICCAD,2009,,587-594,,db/conf/iccad/iccad2009.html#CastrillonZKVLA09,,
conf/nips/ZhangS14,inproceedings,Semi-Separable Hamiltonian Monte Carlo for Inference in Bayesian Hierarchical Models.,NIPS,2014,,10-18,,db/conf/nips/nips2014.html#ZhangS14,,
conf/mcam/HouUMM07,inproceedings,Fingerprinting Codes for Live Pay-Television Broadcast Via Internet.,MCAM,2007,,252-261,,db/conf/mcam/mcam2007.html#HouUMM07,,
journals/tgis/KritzlerRK07,article,A GIS Framework for Spatio-temporal Analysis and Visualization of Laboratory Mice Tracking Data.,,2007,11,765-782,,db/journals/tgis/tgis11.html#KritzlerRK07,T. GIS,
journals/corr/abs-1104-2581,article,Approximate MIMO Iterative Processing with Adjustable Complexity Requirements,,2011,abs/1104.2581,,,db/journals/corr/corr1104.html#abs-1104-2581,CoRR,
conf/ieeevast/BodesinskyAGM14,inproceedings,Visual process mining: Event data exploration and analysis.,IEEE VAST,2014,,229-230,,db/conf/ieeevast/ieeevast2014.html#BodesinskyAGM14,,
conf/icmi/LiAG02a,inproceedings,State Sharing in a Hybrid Neuro-Markovian On-Line Handwriting Recognition System through a Simple Hierarchical Clustering Algorithm.,ICMI,2002,,203-210,,db/conf/icmi/icmi2002.html#LiAG02a,,
journals/csl/YangH10,article,Initiative conflicts in task-oriented dialogue.,,2010,24,175-189,,db/journals/csl/csl24.html#YangH10,Computer Speech & Language,
conf/icse/GortonL04,inproceedings,Architectures and Technologies for Enterprise Application Integration.,ICSE,2004,,726-727,,db/conf/icse/icse2004.html#GortonL04,,
conf/glvlsi/MiyakawaYTOS11,inproceedings,Acceleration of random-walk-based linear circuit analysis using importance sampling.,ACM Great Lakes Symposium on VLSI,2011,,211-216,,db/conf/glvlsi/glvlsi2011.html#MiyakawaYTOS11,,
conf/iui/PererW14,inproceedings,Frequence: interactive mining and visualization of temporal frequent event sequences.,IUI,2014,,153-162,,db/conf/iui/iui2014.html#PererW14,,
journals/tvcg/IsenbergDWBF13,article,Hybrid-Image Visualization for Large Viewing Environments.,,2013,19,2346-2355,,db/journals/tvcg/tvcg19.html#IsenbergDWBF13,IEEE Trans. Vis. Comput. Graph.,
journals/bioinformatics/HuangLZYH11,article,eResponseNet: a package prioritizing candidate disease genes through cellular pathways.,,2011,27,2319-2320,,db/journals/bioinformatics/bioinformatics27.html#HuangLZYH11,Bioinformatics,
conf/ichit/RyanCH11,inproceedings,Optimizing for Change through Shades.,ICHIT (1),2011,,266-273,,db/conf/ichit/ichit2011.html#RyanCH11,,
conf/gecco/Shi08,inproceedings,An empirical comparison of evolution and coevolution for designing artificial neural network game players.,GECCO,2008,,379-386,,db/conf/gecco/gecco2008.html#Shi08,,
conf/ecai/LecoutreLY12,inproceedings,A Path-Optimal GAC Algorithm for Table Constraints.,ECAI,2012,,510-515,,db/conf/ecai/ecai2012.html#LecoutreLY12,,
conf/isnn/Liu10,inproceedings,An Extended Validity Index for Identifying Community Structure in Networks.,ISNN (2),2010,,258-267,,db/conf/isnn/isnn2010-2.html#Liu10,,
conf/icpr/KushalRFPH06,inproceedings,Audio-Visual Speaker Localization Using Graphical Models.,ICPR (1),2006,,291-294,,db/conf/icpr/icpr2006-1.html#KushalRFPH06,,
conf/ieeevast/MaciejewskiTJZNECOGG07,inproceedings,LAHVA: Linked Animal-Human Health Visual Analytics.,IEEE VAST,2007,,27-34,,db/conf/ieeevast/ieeevast2007.html#MaciejewskiTJZNECOGG07,,
conf/isi/HuYRA05,inproceedings,Mining Candidate Viruses as Potential Bio-terrorism Weapons from Biomedical Literature.,ISI,2005,,60-71,,db/conf/isi/isi2005.html#HuYRA05,,
conf/cp/AffaneB96,inproceedings,A Labelling Arc Consistency Method for Functional Constraints.,CP,1996,,16-30,,db/conf/cp/cp96.html#AffaneB96,,
journals/ijcga/FrahlingIS08,article,Sampling in Dynamic Data Streams and Applications.,,2008,18,3-28,,db/journals/ijcga/ijcga18.html#FrahlingIS08,Int. J. Comput. Geometry Appl.,
journals/tkde/ZhangZZWW14,article,Mining Semantically Consistent Patterns for Cross-View Data.,,2014,26,2745-2758,,db/journals/tkde/tkde26.html#ZhangZZWW14,IEEE Trans. Knowl. Data Eng.,
conf/kcap/TordaiOS07,inproceedings,Thesaurus and metadata alignment for a semantic e-culture application.,K-CAP,2007,,199-200,,db/conf/kcap/kcap2007.html#TordaiOS07,,
conf/qshine/LalQS13a,inproceedings,Detailed Dominant Approach Cloud Computing Integration with WSN.,QSHINE,2013,,894-903,,db/conf/qshine/qshine2013.html#LalQS13a,,
conf/ismar/LuFFZD13,inproceedings,Subtle cueing for visual search in head-tracked head worn displays.,ISMAR,2013,,271-272,,db/conf/ismar/ismar2013.html#LuFFZD13,,
journals/tcsv/YuLWHC13,article,Multi-Level Video Frame Interpolation: Exploiting the Interaction Among Different Levels.,,2013,23,1235-1248,,db/journals/tcsv/tcsv23.html#YuLWHC13,IEEE Trans. Circuits Syst. Video Techn.,
journals/ijhpca/ChenY08,article,Activity Completion Duration Based Checkpoint Selection for Dynamic Verification of Temporal Constraints in Grid Workflow Systems.,,2008,22,319-329,,db/journals/ijhpca/ijhpca22.html#ChenY08,IJHPCA,
conf/icfem/SuriadiOSF09,inproceedings,Modeling and Verification of Privacy Enhancing Protocols.,ICFEM,2009,,127-146,,db/conf/icfem/icfem2009.html#SuriadiOSF09,,
conf/cig/BlackburnO05,inproceedings,Building Reactive Characters for Dynamic Gaming Environments.,CIG,2005,,,,db/conf/cig/cig2005.html#BlackburnO05,,
conf/soups/SunPMDHB11,inproceedings,What makes users refuse web single sign-on?: an empirical investigation of OpenID.,SOUPS,2011,,4,,db/conf/soups/soups2011.html#SunPMDHB11,,
conf/eccv/BealAJ02,inproceedings,Audio-Video Sensor Fusion with Probabilistic Graphical Models.,ECCV (1),2002,,736-752,,db/conf/eccv/eccv2002-1.html#BealAJ02,,
conf/apccm/ZhaoLY06,inproceedings,Supporting virtual organisation alliances with relative workflows.,APCCM,2006,,115-124,,db/conf/apccm/apccm2006.html#ZhaoLY06,,
conf/icassp/LeHH09,inproceedings,A quantitative evaluation for 3D face reconstruction algorithms.,ICASSP,2009,,1269-1272,,db/conf/icassp/icassp2009.html#LeHH09,,
journals/tvcg/WeiskopfSE07,article,Texture-Based Visualization of Unsteady 3D Flow by Real-Time Advection and Volumetric Illumination.,,2007,13,569-582,,db/journals/tvcg/tvcg13.html#WeiskopfSE07,IEEE Trans. Vis. Comput. Graph.,
conf/visualization/MulderGW98,inproceedings,Pixel masks for screen-door transparency.,IEEE Visualization,1998,,351-358,,db/conf/visualization/visualization1998.html#MulderGW98,,
conf/uist/ShoemakerTB07,inproceedings,Shadow reaching: a new perspective on interaction for large displays.,UIST,2007,,53-56,,db/conf/uist/uist2007.html#ShoemakerTB07,,
journals/pami/TangH79,article,A Syntactic-Semantic Approach to Image Understanding and Creation.,,1979,1,135-144,,db/journals/pami/pami1.html#TangH79,IEEE Trans. Pattern Anal. Mach. Intell.,
conf/iicai/YildizKM05,inproceedings,pdf2table: A Method to Extract Table Information from PDF Files.,IICAI,2005,,1773-1785,,db/conf/iicai/iicai2005.html#YildizKM05,,
series/sci/YangC07,incollection,Combining Competitive Learning Networks of Various Representations for Sequential Data Clustering.,Trends in Neural Computation,2007,,315-336,,db/series/sci/sci35.html#YangC07,,
conf/icpr/LarsenHSH08,inproceedings,MuZeeker: Adapting a Music Search Engine for Mobile Phones.,WMMP,2008,,154-169,,db/conf/icpr/wmmp2008.html#LarsenHSH08,,
conf/apweb/GangYHF06,inproceedings,A Web-Based Method for Building Company Name Knowledge Base.,APWeb,2006,,1118-1125,,db/conf/apweb/apweb2006.html#GangYHF06,,
conf/iva/PintoA05,inproceedings,Extended Behavior Networks and Agent Personality: Investigating the Design of Character Stereotypes in the Game Unreal Tournament.,IVA,2005,,418-429,,db/conf/iva/iva2005.html#PintoA05,,
conf/nips/ZhangF13,inproceedings,Probabilistic Principal Geodesic Analysis.,NIPS,2013,,1178-1186,,db/conf/nips/nips2013.html#ZhangF13,,
conf/gecco/AugustoBE08,inproceedings,Coevolution of data samples and classifiers integrated with grammatically-based genetic programming for data classification.,GECCO,2008,,1171-1178,,db/conf/gecco/gecco2008.html#AugustoBE08,,
journals/amc/YangGL11,article,The method of central difference for the inverse time-dependent heat source problem.,,2011,218,3025-3034,,db/journals/amc/amc218.html#YangGL11,Applied Mathematics and Computation,
journals/vc/EbertCP94,article,Solid spaces and inverse particle systems for controlling the animation of gases and fluids.,,1994,10,179-190,,db/journals/vc/vc10.html#EbertCP94,The Visual Computer,
conf/nips/ZhengPR14,inproceedings,"Deconvolution of High Dimensional Mixtures via Boosting, with Application to Diffusion-Weighted MRI of Human Brain.",NIPS,2014,,2699-2707,,db/conf/nips/nips2014.html#ZhengPR14,,
conf/escape/LeeRVWY07,inproceedings,Heuristic Search for 2D NMR Alignment to Support Metabolite Identification.,ESCAPE,2007,,447-458,,db/conf/escape/escape2007.html#LeeRVWY07,,
conf/interspeech/BahaadiniAIB14,inproceedings,Posterior-based sparse representation for automatic speech recognition.,INTERSPEECH,2014,,2454-2458,,db/conf/interspeech/interspeech2014.html#BahaadiniAIB14,,
journals/siamdm/ChurchleyH11,article,Line-Polar Graphs: Characterization and Recognition.,,2011,25,1269-1284,,db/journals/siamdm/siamdm25.html#ChurchleyH11,SIAM J. Discrete Math.,
conf/nime/Socolofsky05,inproceedings,Contemplace.,NIME,2005,,271,,db/conf/nime/nime2005.html#Socolofsky05,,
conf/icai/Jiang10,inproceedings,From Descriptive to Numeric Emotions in Agents.,IC-AI,2010,,431-437,,db/conf/icai/icai2010.html#Jiang10,,
conf/iva/BromK05,inproceedings,Virtual Agents in a Simulation of an ISO-Company.,IVA,2005,,494,,db/conf/iva/iva2005.html#BromK05,,
conf/grc/XuCL09,inproceedings,Random forest for relational classification with application to terrorist profiling.,GrC,2009,,630-633,,db/conf/grc/grc2009.html#XuCL09,,
conf/wcsp/LiZYXW13,inproceedings,Transmission strategies selection for cellular networks.,WCSP,2013,,1-5,,db/conf/wcsp/wcsp2013.html#LiZYXW13,,
conf/interspeech/RobertsRL14,inproceedings,"Corpus-testing a fricative discriminator; or, just how invariant is this invariant?",INTERSPEECH,2014,,189-192,,db/conf/interspeech/interspeech2014.html#RobertsRL14,,
conf/gecco/NagySD12,inproceedings,Lorenz equilibrium: equitability in non-cooperative games.,GECCO,2012,,489-496,,db/conf/gecco/gecco2012.html#NagySD12,,
conf/infovis/KeimNPS02,inproceedings,Efficient Cartogram Generation: A Comparison.,INFOVIS,2002,,33-36,,db/conf/infovis/infovis2002.html#KeimNPS02,,
journals/wicomm/ZhangCS09,article,Transmission power adjustment of wireless sensor networks using fuzzy control algorithm.,,2009,9,805-818,,db/journals/wicomm/wicomm9.html#ZhangCS09,Wireless Communications and Mobile Computing,
journals/presence/Riecke08,article,"Consistent Left-Right Reversals for Visual Path Integration in Virtual Reality: More than a Failure to Update One's Heading?",,2008,17,143-175,,db/journals/presence/presence17.html#Riecke08,Presence,
journals/ir/CampbellCMS07,article,"An approach for the capture of context-dependent document relationships extracted from Bayesian analysis of users' interactions with information.",,2007,10,115-141,,db/journals/ir/ir10.html#CampbellCMS07,Inf. Retr.,
journals/aada/HeSWW12,article,End Effects Mitigation for Empirical Mode Decomposition with nonlinear Gray Model.,,2012,4,,,db/journals/aada/aada4.html#HeSWW12,Advances in Adaptive Data Analysis,
conf/cscwd/WangLDG14,inproceedings,Think twice before reposting it: Promoting accountable behavior on Sina Weibo.,CSCWD,2014,,463-468,,db/conf/cscwd/cscwd2014.html#WangLDG14,,
conf/icmi/RohsSREK07,inproceedings,Map navigation with mobile devices: virtual versus physical movement with and without visual context.,ICMI,2007,,146-153,,db/conf/icmi/icmi2007.html#RohsSREK07,,
conf/mirage/WangGS09,inproceedings,Low-Cost Multi-image Based 3D Human Body Modeling.,MIRAGE,2009,,265-276,,db/conf/mirage/mirage2009.html#WangGS09,,
conf/interspeech/VuWS14,inproceedings,Investigating the learning effect of multilingual bottle-neck features for ASR.,INTERSPEECH,2014,,825-829,,db/conf/interspeech/interspeech2014.html#VuWS14,,
journals/jcamd/KulpBWBG12,article,A fragment-based approach to the SAMPL3 Challenge.,,2012,26,583-594,,db/journals/jcamd/jcamd26.html#KulpBWBG12,Journal of Computer-Aided Molecular Design,
conf/iscas/AurasLA14,inproceedings,Efficient VLSI architectures for matrix inversion in soft-input soft-output MMSE MIMO detectors.,ISCAS,2014,,1018-1021,,db/conf/iscas/iscas2014.html#AurasLA14,,
conf/eurosys/ChengHKMWWYZZC12,inproceedings,Kineograph: taking the pulse of a fast-changing and connected world.,EuroSys,2012,,85-98,,db/conf/eurosys/eurosys2012.html#ChengHKMWWYZZC12,,
conf/icml/BusseOB07,inproceedings,Cluster analysis of heterogeneous rank data.,ICML,2007,,113-120,,db/conf/icml/icml2007.html#BusseOB07,,
conf/sg/BurelliGER08,inproceedings,Virtual Camera Composition with Particle Swarm Optimization.,Smart Graphics,2008,,130-141,,db/conf/sg/sg2008.html#BurelliGER08,,
conf/nips/AwasthiBSV14,inproceedings,Learning Mixtures of Ranking Models.,NIPS,2014,,2609-2617,,db/conf/nips/nips2014.html#AwasthiBSV14,,
conf/ieeevast/Amor-AmorosFM14,inproceedings,TimeGraph: A data management framework for visual analytics of large multivariate time-oriented networks.,IEEE VAST,2014,,217-218,,db/conf/ieeevast/ieeevast2014.html#Amor-AmorosFM14,,
journals/cg/DeFantiSN75,article,Computer graphics as a way of life.,,1975,1,9-15,,db/journals/cg/cg1.html#DeFantiSN75,Computers & Graphics,
journals/dlib/YaoQ10,article,Development Strategy for High-Quality Science and Technology Journals in China.,,2010,16,,,db/journals/dlib/dlib16.html#YaoQ10,D-Lib Magazine,
conf/mc/Broer14,inproceedings,Gamification and the Trough of Disillusionment.,Mensch & Computer Workshopband,2014,,389-395,,db/conf/mc/mc2014w.html#Broer14,,
conf/IEEEias/ArgyroudisMTDO07,inproceedings,Analysing the Security Threats against Network Convergence Architectures.,IAS,2007,,241-246,,db/conf/IEEEias/IEEEias2007.html#ArgyroudisMTDO07,,
conf/icdt/BeyerGRS99,inproceedings,"When Is ''Nearest Neighbor'' Meaningful?",ICDT,1999,,217-235,,db/conf/icdt/icdt99.html#BeyerGRS99,,
conf/nips/RangarajanY01,inproceedings,MIME: Mutual Information Minimization and Entropy Maximization for Bayesian Belief Propagation.,NIPS,2001,,873-880,,db/conf/nips/nips2001.html#RangarajanY01,,
conf/spaa/BriestR11,inproceedings,The car sharing problem.,SPAA,2011,,167-176,,db/conf/spaa/spaa2011.html#BriestR11,,
conf/iscas/OhC09,inproceedings,An Opportunistic Multi Rate MAC for Reliable H.264/AVC Video Streaming over Wireless Mesh Networks.,ISCAS,2009,,1241-1244,,db/conf/iscas/iscas2009.html#OhC09,,
conf/hicss/WattersM04,inproceedings,Transformation Volatility and the Gateway Model for Web Page Migration to Small Screen Devices.,HICSS,2004,,,,db/conf/hicss/hicss2004-4.html#WattersM04,,
conf/itc/MirandaL93,inproceedings,Generation of Optimized Single Distributions of Weights for Random Built-in Self-Test.,ITC,1993,,1023-1030,,db/conf/itc/itc1993.html#MirandaL93,,
journals/corr/abs-0807-2023,article,Beyond Node Degree: Evaluating AS Topology Models,,2008,abs/0807.2023,,,db/journals/corr/corr0807.html#abs-0807-2023,CoRR,
conf/ecoop/BertinoFGM98,inproceedings,Extending the ODMG Object Model with Time.,ECOOP,1998,,41-66,,db/conf/ecoop/ecoop98.html#BertinoFGM98,,
conf/iva/MillerRZMIRE06,inproceedings,The PAC Cognitive Architecture.,IVA,2006,,461,,db/conf/iva/iva2006.html#MillerRZMIRE06,,
conf/rskt/TsumotoH12,inproceedings,Incremental Rules Induction Based on Rule Layers.,RSKT,2012,,139-148,,db/conf/rskt/rskt2012.html#TsumotoH12,,
conf/mcam/AnjulanC07,inproceedings,Video Object Mining with Local Region Tracking.,MCAM,2007,,172-183,,db/conf/mcam/mcam2007.html#AnjulanC07,,
conf/fodo/AgrawalFS93,inproceedings,Efficient Similarity Search In Sequence Databases.,FODO,1993,,69-84,,db/conf/fodo/fodo93.html#AgrawalFS93,,
journals/mbec/FarinaCMF12,article,Special issue: Wearable computing and communication for e-Health.,,2012,50,1117-1118,,db/journals/mbec/mbec50.html#FarinaCMF12,Med. Biol. Engineering and Computing,
conf/csise/YuZW11,inproceedings,The Research of Simulation and Optimization of Multimodal Transport System Based on Intelligent Materials on Container Terminal Job Scheduling.,CSISE (1),2011,,479-483,,db/conf/csise/csise2011-1.html#YuZW11,,
conf/icmi/RosNWBLDBGP11,inproceedings,Child-robot interaction in the wild: advice to the aspiring experimenter.,ICMI,2011,,335-342,,db/conf/icmi/icmi2011.html#RosNWBLDBGP11,,
conf/cscwd/WangTWZ09,inproceedings,Model for planning problem of diaphragm caustic soda and its approach based on particle swarm optimization algorithm.,CSCWD,2009,,56-61,,db/conf/cscwd/cscwd2009.html#WangTWZ09,,
journals/chinaf/LiLWL13,article,An improved attack on clock-controlled shift registers based on hardware implementation.,,2013,56,1-10,,db/journals/chinaf/chinaf56.html#LiLWL13,SCIENCE CHINA Information Sciences,
journals/tpds/ShaoLG10,article,A Fast Operational Transformation Algorithm for Mobile and Asynchronous Collaboration.,,2010,21,1707-1720,,db/journals/tpds/tpds21.html#ShaoLG10,IEEE Trans. Parallel Distrib. Syst.,
phd/de/Ishebabi2009,phdthesis,Architecture synthesis for adaptive multiprocessor systems on chip.,,2009,,1-142,,http://opus.kobv.de/ubp/volltexte/2010/4131/,,University of Potsdam
conf/iccv/ChenYW05,inproceedings,A Study of Detecting Social Interaction with Sensors in a Nursing Home Environment.,ICCV-HCI,2005,,199-210,,db/conf/iccv/iccv-hci2005.html#ChenYW05,,
conf/visualization/Shen98,inproceedings,Isosurface extraction in time-varying fields using a temporal hierarchical index tree.,IEEE Visualization,1998,,159-166,,db/conf/visualization/visualization1998.html#Shen98,,
